"cohen_d_xaxis","cohen_d_yaxis","pvalue_negneg","pvalue_pospos","xaxis","yaxis","feat","cancer_type","nPosX","nPosY","nSamplesX","nSamplesY"
-0.552135405822766,-0.552135405822766,0.0495049504950495,0.752475247524752,"Cisplatin","Oxaliplatin","SBS31L","BLCA",4,4,16,16
0.63532755012138,0.63532755012138,0.742574257425743,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS32L","BLCA",3,3,16,16
-0.0865006351972163,-0.0865006351972163,NA,NA,"Cisplatin","Oxaliplatin","SBS33L","BLCA",2,2,16,16
0.771273294384925,0.771273294384925,0.782178217821782,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS36/56L","BLCA",5,5,16,16
-0.311534089736685,-0.311534089736685,0.0594059405940594,0.613861386138614,"Cisplatin","Oxaliplatin","SBS38/45L","BLCA",5,5,16,16
-0.684382150156117,-0.684382150156117,0.0297029702970297,0.673267326732673,"Cisplatin","Oxaliplatin","SBS42L","BLCA",3,3,16,16
-0.53231488497703,-0.53231488497703,0.0396039603960396,0.693069306930693,"Cisplatin","Oxaliplatin","SBS45/38L/4L","BLCA",5,5,16,16
-0.166459786154025,-0.166459786154025,NA,NA,"Cisplatin","Oxaliplatin","SBS46L","BLCA",6,6,16,16
0.963870498640089,0.963870498640089,0.900990099009901,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS48L","BLCA",3,3,16,16
0.833751318658961,0.833751318658961,0.851485148514851,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS49","BLCA",6,6,16,16
0.518210886843248,0.518210886843248,0.465346534653465,0.128712871287129,"Cisplatin","Oxaliplatin","SBS52","BLCA",2,2,16,16
0.711045197517455,0.711045197517455,0.633663366336634,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS54","BLCA",3,3,16,16
-0.801118404607325,-0.801118404607325,0.0297029702970297,0.841584158415842,"Cisplatin","Oxaliplatin","SBS55L/60L","BLCA",13,13,16,16
-0.143435649333733,-0.143435649333733,NA,NA,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","BLCA",6,6,16,16
-0.271042412639308,-0.271042412639308,0.128712871287129,0.465346534653465,"Cisplatin","Oxaliplatin","SBS-CL1","BLCA",5,5,16,16
-0.801118404607325,-0.801118404607325,0.0198019801980198,0.752475247524752,"Cisplatin","Oxaliplatin","SBS-CL3","BLCA",13,13,16,16
-0.0824817730897286,-0.0824817730897286,NA,NA,"Cisplatin","Oxaliplatin","SBS2","CESC",10,10,12,12
0.405869493221188,0.405869493221188,0.504950495049505,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS4/45L","CESC",5,5,12,12
0.0229038263543059,0.0229038263543059,NA,NA,"Cisplatin","Oxaliplatin","SBS6","CESC",3,3,12,12
-1.22051684909486,-1.22051684909486,0.0099009900990099,0.95049504950495,"Cisplatin","Oxaliplatin","SBS7dL","CESC",3,3,12,12
1.37564300289635,1.37564300289635,0.95049504950495,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS8L/4L","CESC",4,4,12,12
-0.446699400496275,-0.446699400496275,0.0891089108910891,0.524752475247525,"Cisplatin","Oxaliplatin","SBS10b","CESC",4,4,12,12
-1.48712273444423,-1.48712273444423,0.0099009900990099,0.95049504950495,"Cisplatin","Oxaliplatin","SBS13","CESC",8,8,12,12
0.36203428758109,0.36203428758109,0.544554455445545,0.099009900990099,"Cisplatin","Oxaliplatin","SBS17aL","CESC",2,2,12,12
0.477937846856076,0.477937846856076,0.544554455445545,0.108910891089109,"Cisplatin","Oxaliplatin","SBS18/36L","CESC",6,6,12,12
-0.182708504844591,-0.182708504844591,NA,NA,"Cisplatin","Oxaliplatin","SBS20","CESC",2,2,12,12
0.245307661794707,0.245307661794707,0.435643564356436,0.118811881188119,"Cisplatin","Oxaliplatin","SBS22L","CESC",2,2,12,12
2.99918496290696,2.99918496290696,1,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS23/11L","CESC",2,2,12,12
0.466601272815477,0.466601272815477,0.584158415841584,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS24L","CESC",6,6,12,12
1.13781525297156,1.13781525297156,0.801980198019802,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS25L","CESC",2,2,12,12
-0.228745788950327,-0.228745788950327,0.217821782178218,0.346534653465347,"Cisplatin","Oxaliplatin","SBS28","CESC",3,3,12,12
1.03195177187574,1.03195177187574,0.772277227722772,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS29L/18L","CESC",3,3,12,12
-0.43075987261423,-0.43075987261423,0.0594059405940594,0.475247524752475,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","CESC",5,5,12,12
1.30971611899239,1.30971611899239,0.900990099009901,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS31L","CESC",3,3,12,12
1.00340917746077,1.00340917746077,0.811881188118812,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS32L","CESC",4,4,12,12
0.161956830708944,0.161956830708944,NA,NA,"Cisplatin","Oxaliplatin","SBS33L","CESC",2,2,12,12
0.142602474598664,0.142602474598664,NA,NA,"Cisplatin","Oxaliplatin","SBS36/56L","CESC",8,8,12,12
-0.679569850091891,-0.679569850091891,0.0792079207920792,0.732673267326733,"Cisplatin","Oxaliplatin","SBS38/45L","CESC",5,5,12,12
-0.633775512258331,-0.633775512258331,0.0198019801980198,0.722772277227723,"Cisplatin","Oxaliplatin","SBS42L","CESC",6,6,12,12
-0.562043080056329,-0.562043080056329,0.0594059405940594,0.564356435643564,"Cisplatin","Oxaliplatin","SBS43/60L","CESC",5,5,12,12
-0.0350726880183352,-0.0350726880183352,NA,NA,"Cisplatin","Oxaliplatin","SBS45/38L/4L","CESC",7,7,12,12
-0.755928685707736,-0.755928685707736,0.0495049504950495,0.702970297029703,"Cisplatin","Oxaliplatin","SBS52","CESC",2,2,12,12
0.114309875890213,0.114309875890213,NA,NA,"Cisplatin","Oxaliplatin","SBS55L/60L","CESC",7,7,12,12
0.477937846856076,0.477937846856076,0.693069306930693,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","CESC",6,6,12,12
1.4128411054867,1.4128411054867,0.96039603960396,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS59","CESC",3,3,12,12
-0.161956830708944,-0.161956830708944,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL3","CESC",10,10,12,12
-0.271554976053315,-0.271554976053315,0.0396039603960396,0.584158415841584,"Cisplatin","Oxaliplatin","SBS2","GBM",7,7,33,33
0.509905038566941,0.509905038566941,0.702970297029703,0.0792079207920792,"Cisplatin","Oxaliplatin","SBS3L","GBM",29,29,33,33
0.186312329818513,0.186312329818513,NA,NA,"Cisplatin","Oxaliplatin","SBS4/45L","GBM",12,12,33,33
-0.430900690762453,-0.430900690762453,0.0099009900990099,0.792079207920792,"Cisplatin","Oxaliplatin","SBS5L","GBM",13,13,33,33
-0.0842838305239947,-0.0842838305239947,NA,NA,"Cisplatin","Oxaliplatin","SBS6","GBM",13,13,33,33
0.0654185599302693,0.0654185599302693,NA,NA,"Cisplatin","Oxaliplatin","SBS7dL","GBM",14,14,33,33
-0.203960042275393,-0.203960042275393,0.099009900990099,0.504950495049505,"Cisplatin","Oxaliplatin","SBS8L/4L","GBM",11,11,33,33
-0.77072356532936,-0.77072356532936,0.0099009900990099,0.891089108910891,"Cisplatin","Oxaliplatin","SBS10b","GBM",5,5,33,33
-0.24183665086778,-0.24183665086778,0.099009900990099,0.495049504950495,"Cisplatin","Oxaliplatin","SBS11","GBM",4,4,33,33
-0.0256162717810825,-0.0256162717810825,NA,NA,"Cisplatin","Oxaliplatin","SBS12/26L","GBM",8,8,33,33
1.11164666554067,1.11164666554067,0.97029702970297,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS13","GBM",7,7,33,33
0.746726811150236,0.746726811150236,0.841584158415842,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS14","GBM",4,4,33,33
-0.949138020273771,-0.949138020273771,0.0099009900990099,0.851485148514851,"Cisplatin","Oxaliplatin","SBS15","GBM",2,2,33,33
0.0951710542339426,0.0951710542339426,NA,NA,"Cisplatin","Oxaliplatin","SBS16L","GBM",8,8,33,33
1.13761917664275,1.13761917664275,0.97029702970297,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS17aL","GBM",6,6,33,33
0.351963933477357,0.351963933477357,0.742574257425743,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS17b","GBM",11,11,33,33
-0.151756186936726,-0.151756186936726,NA,NA,"Cisplatin","Oxaliplatin","SBS18/36L","GBM",16,16,33,33
-0.205577901306217,-0.205577901306217,0.0594059405940594,0.534653465346535,"Cisplatin","Oxaliplatin","SBS19L","GBM",14,14,33,33
-0.699363774441894,-0.699363774441894,0.0297029702970297,0.712871287128713,"Cisplatin","Oxaliplatin","SBS20","GBM",2,2,33,33
-0.316060006133683,-0.316060006133683,0.108910891089109,0.445544554455446,"Cisplatin","Oxaliplatin","SBS21","GBM",2,2,33,33
0.537244991591726,0.537244991591726,0.841584158415842,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS22L","GBM",8,8,33,33
0.0362836845644053,0.0362836845644053,NA,NA,"Cisplatin","Oxaliplatin","SBS23/11L","GBM",9,9,33,33
0.162940330273148,0.162940330273148,NA,NA,"Cisplatin","Oxaliplatin","SBS24L","GBM",15,15,33,33
0.441699064014521,0.441699064014521,0.683168316831683,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS25L","GBM",9,9,33,33
-0.314001624729202,-0.314001624729202,0.0891089108910891,0.603960396039604,"Cisplatin","Oxaliplatin","SBS28","GBM",10,10,33,33
-0.442267435490196,-0.442267435490196,0.0198019801980198,0.702970297029703,"Cisplatin","Oxaliplatin","SBS29L/18L","GBM",14,14,33,33
0.504817913493973,0.504817913493973,0.871287128712871,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","GBM",10,10,33,33
-0.0321233353193357,-0.0321233353193357,NA,NA,"Cisplatin","Oxaliplatin","SBS31L","GBM",16,16,33,33
-0.277722880764873,-0.277722880764873,0.0396039603960396,0.603960396039604,"Cisplatin","Oxaliplatin","SBS32L","GBM",13,13,33,33
0.208589264102401,0.208589264102401,0.435643564356436,0.108910891089109,"Cisplatin","Oxaliplatin","SBS33L","GBM",4,4,33,33
0.18689241973688,0.18689241973688,NA,NA,"Cisplatin","Oxaliplatin","SBS36/56L","GBM",14,14,33,33
0.00219573059091341,0.00219573059091341,NA,NA,"Cisplatin","Oxaliplatin","SBS38/45L","GBM",13,13,33,33
-0.176527971798075,-0.176527971798075,NA,NA,"Cisplatin","Oxaliplatin","SBS40L","GBM",30,30,33,33
-0.116866244525559,-0.116866244525559,NA,NA,"Cisplatin","Oxaliplatin","SBS42L","GBM",15,15,33,33
0.0577426503547113,0.0577426503547113,NA,NA,"Cisplatin","Oxaliplatin","SBS43/60L","GBM",14,14,33,33
-0.0136737283133199,-0.0136737283133199,NA,NA,"Cisplatin","Oxaliplatin","SBS44L","GBM",9,9,33,33
0.212158397461273,0.212158397461273,0.475247524752475,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS45/38L/4L","GBM",13,13,33,33
-0.0196927545479201,-0.0196927545479201,NA,NA,"Cisplatin","Oxaliplatin","SBS46L","GBM",14,14,33,33
0.559567834156593,0.559567834156593,0.811881188118812,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS48L","GBM",11,11,33,33
-0.661016283095356,-0.661016283095356,0.0099009900990099,0.831683168316832,"Cisplatin","Oxaliplatin","SBS49","GBM",5,5,33,33
-0.136335759029942,-0.136335759029942,NA,NA,"Cisplatin","Oxaliplatin","SBS52","GBM",7,7,33,33
-0.883015684807368,-0.883015684807368,0.0099009900990099,0.940594059405941,"Cisplatin","Oxaliplatin","SBS53L/38L","GBM",3,3,33,33
0.225037674759621,0.225037674759621,0.524752475247525,0.099009900990099,"Cisplatin","Oxaliplatin","SBS54","GBM",3,3,33,33
0.521683854791913,0.521683854791913,0.831683168316832,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS55L/60L","GBM",18,18,33,33
0.252415150989142,0.252415150989142,0.603960396039604,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","GBM",13,13,33,33
0.832360302293619,0.832360302293619,0.98019801980198,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS59","GBM",10,10,33,33
0.688101880239692,0.688101880239692,0.673267326732673,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS60","GBM",3,3,33,33
0.933455983472292,0.933455983472292,0.930693069306931,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS-CL1","GBM",4,4,33,33
0.378696229643823,0.378696229643823,0.712871287128713,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS-CL3","GBM",23,23,33,33
-0.0731395188324681,-0.0731395188324681,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL4","GBM",29,29,33,33
0.265313253890654,0.265313253890654,0.564356435643564,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS2","LUSC",11,11,42,42
-0.273003858364967,-0.273003858364967,0.0594059405940594,0.742574257425743,"Cisplatin","Oxaliplatin","SBS3L","LUSC",25,25,42,42
0.642548708451425,0.642548708451425,0.871287128712871,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS4/45L","LUSC",34,34,42,42
-0.31295883593163,-0.31295883593163,0.0198019801980198,0.663366336633663,"Cisplatin","Oxaliplatin","SBS5L","LUSC",8,8,42,42
-0.636478291621789,-0.636478291621789,0.0297029702970297,0.841584158415842,"Cisplatin","Oxaliplatin","SBS6","LUSC",6,6,42,42
0.0939447463854574,0.0939447463854574,NA,NA,"Cisplatin","Oxaliplatin","SBS7dL","LUSC",12,12,42,42
0.636478291621789,0.636478291621789,0.861386138613861,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS8L/4L","LUSC",36,36,42,42
0.694286092275226,0.694286092275226,0.871287128712871,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS10a/56L","LUSC",4,4,42,42
0.0515056971883707,0.0515056971883707,NA,NA,"Cisplatin","Oxaliplatin","SBS11","LUSC",8,8,42,42
-0.363171664319025,-0.363171664319025,0.0198019801980198,0.673267326732673,"Cisplatin","Oxaliplatin","SBS12/26L","LUSC",8,8,42,42
0.236448622653514,0.236448622653514,0.594059405940594,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS13","LUSC",10,10,42,42
-0.151741500980969,-0.151741500980969,NA,NA,"Cisplatin","Oxaliplatin","SBS14","LUSC",7,7,42,42
-0.0777979314513889,-0.0777979314513889,NA,NA,"Cisplatin","Oxaliplatin","SBS16L","LUSC",8,8,42,42
-0.21161847323703,-0.21161847323703,0.0891089108910891,0.534653465346535,"Cisplatin","Oxaliplatin","SBS17aL","LUSC",7,7,42,42
-0.0111064421089175,-0.0111064421089175,NA,NA,"Cisplatin","Oxaliplatin","SBS17b","LUSC",20,20,42,42
0.208767656485506,0.208767656485506,0.435643564356436,0.128712871287129,"Cisplatin","Oxaliplatin","SBS18/36L","LUSC",28,28,42,42
0.47505702649719,0.47505702649719,0.841584158415842,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS19L","LUSC",15,15,42,42
-0.772944452404858,-0.772944452404858,0.0297029702970297,0.693069306930693,"Cisplatin","Oxaliplatin","SBS21","LUSC",2,2,42,42
0.015925549229353,0.015925549229353,NA,NA,"Cisplatin","Oxaliplatin","SBS22L","LUSC",15,15,42,42
0.275408595780959,0.275408595780959,0.633663366336634,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS24L","LUSC",32,32,42,42
0.113229082343668,0.113229082343668,NA,NA,"Cisplatin","Oxaliplatin","SBS25L","LUSC",25,25,42,42
0.634234730529621,0.634234730529621,0.653465346534653,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS26/12L","LUSC",2,2,42,42
0.139312192381579,0.139312192381579,NA,NA,"Cisplatin","Oxaliplatin","SBS28","LUSC",8,8,42,42
0.158351190664416,0.158351190664416,NA,NA,"Cisplatin","Oxaliplatin","SBS29L/18L","LUSC",30,30,42,42
0.014604578568392,0.014604578568392,NA,NA,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","LUSC",9,9,42,42
0.236666280894097,0.236666280894097,0.594059405940594,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS31L","LUSC",20,20,42,42
0.356583596083855,0.356583596083855,0.653465346534653,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS32L","LUSC",14,14,42,42
-1.19614410096471,-1.19614410096471,0.0099009900990099,0.940594059405941,"Cisplatin","Oxaliplatin","SBS33L","LUSC",2,2,42,42
0.367476965591676,0.367476965591676,0.702970297029703,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS36/56L","LUSC",31,31,42,42
0.537503189206828,0.537503189206828,0.96039603960396,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS38/45L","LUSC",23,23,42,42
-0.478186314267868,-0.478186314267868,0.0198019801980198,0.782178217821782,"Cisplatin","Oxaliplatin","SBS40L","LUSC",23,23,42,42
0.203869097872901,0.203869097872901,0.485148514851485,0.099009900990099,"Cisplatin","Oxaliplatin","SBS42L","LUSC",9,9,42,42
7.38313866492064e-05,7.38313866492064e-05,NA,NA,"Cisplatin","Oxaliplatin","SBS43/60L","LUSC",14,14,42,42
-0.0687809392828003,-0.0687809392828003,NA,NA,"Cisplatin","Oxaliplatin","SBS44L","LUSC",4,4,42,42
0.80374596229582,0.80374596229582,1,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS45/38L/4L","LUSC",29,29,42,42
0.378662564658202,0.378662564658202,0.742574257425743,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS46L","LUSC",14,14,42,42
-0.119375046819548,-0.119375046819548,NA,NA,"Cisplatin","Oxaliplatin","SBS48L","LUSC",16,16,42,42
0.0856906834560145,0.0856906834560145,NA,NA,"Cisplatin","Oxaliplatin","SBS49","LUSC",25,25,42,42
-0.169454723808532,-0.169454723808532,NA,NA,"Cisplatin","Oxaliplatin","SBS52","LUSC",13,13,42,42
0.156076496558793,0.156076496558793,NA,NA,"Cisplatin","Oxaliplatin","SBS53L/38L","LUSC",12,12,42,42
-1.10669403455421,-1.10669403455421,0.0099009900990099,0.940594059405941,"Cisplatin","Oxaliplatin","SBS54","LUSC",4,4,42,42
-0.0307654456070038,-0.0307654456070038,NA,NA,"Cisplatin","Oxaliplatin","SBS55L/60L","LUSC",21,21,42,42
0.775044261647269,0.775044261647269,1,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","LUSC",25,25,42,42
0.076365024630853,0.076365024630853,NA,NA,"Cisplatin","Oxaliplatin","SBS59","LUSC",22,22,42,42
-0.148854369721216,-0.148854369721216,NA,NA,"Cisplatin","Oxaliplatin","SBS60","LUSC",7,7,42,42
-0.0740379470013224,-0.0740379470013224,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL1","LUSC",13,13,42,42
0.489518383095627,0.489518383095627,0.891089108910891,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS-CL3","LUSC",31,31,42,42
-1.49197145978823,-1.49197145978823,0.0099009900990099,0.95049504950495,"Cisplatin","Oxaliplatin","SBS1","LUAD",2,2,54,54
-0.015410700922619,-0.015410700922619,NA,NA,"Cisplatin","Oxaliplatin","SBS2","LUAD",23,23,54,54
0.527648488505125,0.527648488505125,0.910891089108911,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS3L","LUAD",37,37,54,54
-0.537550879801899,-0.537550879801899,0.0099009900990099,0.920792079207921,"Cisplatin","Oxaliplatin","SBS4/45L","LUAD",39,39,54,54
0.313652198813882,0.313652198813882,0.584158415841584,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS5L","LUAD",11,11,54,54
0.493140356302293,0.493140356302293,0.782178217821782,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS6","LUAD",9,9,54,54
-0.447877008328214,-0.447877008328214,0.0495049504950495,0.742574257425743,"Cisplatin","Oxaliplatin","SBS7dL","LUAD",9,9,54,54
-0.17894718223669,-0.17894718223669,NA,NA,"Cisplatin","Oxaliplatin","SBS8L/4L","LUAD",38,38,54,54
-0.247771662609354,-0.247771662609354,0.0693069306930693,0.544554455445545,"Cisplatin","Oxaliplatin","SBS10a/56L","LUAD",5,5,54,54
0.159205342564971,0.159205342564971,NA,NA,"Cisplatin","Oxaliplatin","SBS10b","LUAD",5,5,54,54
-0.641821165513532,-0.641821165513532,0.0099009900990099,0.95049504950495,"Cisplatin","Oxaliplatin","SBS11","LUAD",10,10,54,54
0.27203314431791,0.27203314431791,0.584158415841584,0.0891089108910891,"Cisplatin","Oxaliplatin","SBS12/26L","LUAD",8,8,54,54
0.075071822597218,0.075071822597218,NA,NA,"Cisplatin","Oxaliplatin","SBS13","LUAD",22,22,54,54
-0.161965456831547,-0.161965456831547,NA,NA,"Cisplatin","Oxaliplatin","SBS14","LUAD",14,14,54,54
-0.507678709073493,-0.507678709073493,0.0099009900990099,0.881188118811881,"Cisplatin","Oxaliplatin","SBS16L","LUAD",9,9,54,54
0.186811833586493,0.186811833586493,NA,NA,"Cisplatin","Oxaliplatin","SBS17aL","LUAD",10,10,54,54
-0.0579218878305243,-0.0579218878305243,NA,NA,"Cisplatin","Oxaliplatin","SBS17b","LUAD",14,14,54,54
-0.177585233435225,-0.177585233435225,NA,NA,"Cisplatin","Oxaliplatin","SBS18/36L","LUAD",32,32,54,54
0.408815803766016,0.408815803766016,0.910891089108911,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS19L","LUAD",18,18,54,54
-0.601543768402592,-0.601543768402592,0.0099009900990099,0.97029702970297,"Cisplatin","Oxaliplatin","SBS22L","LUAD",19,19,54,54
-0.11273970023138,-0.11273970023138,NA,NA,"Cisplatin","Oxaliplatin","SBS23/11L","LUAD",5,5,54,54
-0.105000143011395,-0.105000143011395,NA,NA,"Cisplatin","Oxaliplatin","SBS24L","LUAD",39,39,54,54
-0.368844249215809,-0.368844249215809,0.0198019801980198,0.851485148514851,"Cisplatin","Oxaliplatin","SBS25L","LUAD",30,30,54,54
0.397546263910813,0.397546263910813,0.445544554455446,0.118811881188119,"Cisplatin","Oxaliplatin","SBS26/12L","LUAD",2,2,54,54
0.762831108330712,0.762831108330712,0.97029702970297,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS28","LUAD",9,9,54,54
-0.197846608004194,-0.197846608004194,NA,NA,"Cisplatin","Oxaliplatin","SBS29L/18L","LUAD",29,29,54,54
-0.13196323254137,-0.13196323254137,NA,NA,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","LUAD",11,11,54,54
0.365017591118613,0.365017591118613,0.782178217821782,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS31L","LUAD",17,17,54,54
-0.247631573506699,-0.247631573506699,0.0297029702970297,0.623762376237624,"Cisplatin","Oxaliplatin","SBS32L","LUAD",15,15,54,54
0.303868576661964,0.303868576661964,0.485148514851485,0.118811881188119,"Cisplatin","Oxaliplatin","SBS33L","LUAD",3,3,54,54
-0.310541332656891,-0.310541332656891,0.0396039603960396,0.732673267326733,"Cisplatin","Oxaliplatin","SBS36/56L","LUAD",32,32,54,54
-0.146010327351158,-0.146010327351158,NA,NA,"Cisplatin","Oxaliplatin","SBS38/45L","LUAD",35,35,54,54
0.254749251808504,0.254749251808504,0.603960396039604,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS40L","LUAD",36,36,54,54
-0.582140285577622,-0.582140285577622,0.0099009900990099,0.96039603960396,"Cisplatin","Oxaliplatin","SBS42L","LUAD",17,17,54,54
0.156419199262915,0.156419199262915,NA,NA,"Cisplatin","Oxaliplatin","SBS43/60L","LUAD",17,17,54,54
-0.352929481848593,-0.352929481848593,0.0693069306930693,0.683168316831683,"Cisplatin","Oxaliplatin","SBS44L","LUAD",7,7,54,54
-0.00405652430030639,-0.00405652430030639,NA,NA,"Cisplatin","Oxaliplatin","SBS45/38L/4L","LUAD",37,37,54,54
-0.0037608656546305,-0.0037608656546305,NA,NA,"Cisplatin","Oxaliplatin","SBS46L","LUAD",26,26,54,54
-0.335755442210494,-0.335755442210494,0.0396039603960396,0.712871287128713,"Cisplatin","Oxaliplatin","SBS48L","LUAD",9,9,54,54
-0.13542053484858,-0.13542053484858,NA,NA,"Cisplatin","Oxaliplatin","SBS49","LUAD",26,26,54,54
-0.224806581976612,-0.224806581976612,0.0396039603960396,0.663366336633663,"Cisplatin","Oxaliplatin","SBS52","LUAD",13,13,54,54
-0.310797918787351,-0.310797918787351,0.0495049504950495,0.663366336633663,"Cisplatin","Oxaliplatin","SBS53L/38L","LUAD",8,8,54,54
0.498324897844455,0.498324897844455,0.95049504950495,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS55L/60L","LUAD",27,27,54,54
-0.128937096189595,-0.128937096189595,NA,NA,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","LUAD",31,31,54,54
0.0913132168920632,0.0913132168920632,NA,NA,"Cisplatin","Oxaliplatin","SBS59","LUAD",27,27,54,54
-0.0959366624240962,-0.0959366624240962,NA,NA,"Cisplatin","Oxaliplatin","SBS60","LUAD",7,7,54,54
0.413633576310499,0.413633576310499,0.534653465346535,0.118811881188119,"Cisplatin","Oxaliplatin","SBS-CL1","LUAD",2,2,54,54
-0.364927969802176,-0.364927969802176,0.0693069306930693,0.524752475247525,"Cisplatin","Oxaliplatin","SBS-CL2","LUAD",3,3,54,54
0.0181011396510114,0.0181011396510114,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL3","LUAD",39,39,54,54
0.496579819928083,0.496579819928083,0.821782178217822,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS2","SCLC",9,9,49,49
0.0752471278311726,0.0752471278311726,NA,NA,"Cisplatin","Oxaliplatin","SBS3L","SCLC",21,21,49,49
-0.780713551116084,-0.780713551116084,0.0099009900990099,0.920792079207921,"Cisplatin","Oxaliplatin","SBS4/45L","SCLC",43,43,49,49
-0.273502293574098,-0.273502293574098,0.0693069306930693,0.574257425742574,"Cisplatin","Oxaliplatin","SBS5L","SCLC",7,7,49,49
0.160932467614357,0.160932467614357,NA,NA,"Cisplatin","Oxaliplatin","SBS6","SCLC",3,3,49,49
0.200264417548965,0.200264417548965,0.564356435643564,0.118811881188119,"Cisplatin","Oxaliplatin","SBS7dL","SCLC",16,16,49,49
-0.160932467614357,-0.160932467614357,NA,NA,"Cisplatin","Oxaliplatin","SBS8L/4L","SCLC",46,46,49,49
-0.480795769335451,-0.480795769335451,0.0198019801980198,0.821782178217822,"Cisplatin","Oxaliplatin","SBS11","SCLC",10,10,49,49
0.346443287013773,0.346443287013773,0.683168316831683,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS12/26L","SCLC",5,5,49,49
-0.297678341103376,-0.297678341103376,0.0693069306930693,0.594059405940594,"Cisplatin","Oxaliplatin","SBS13","SCLC",7,7,49,49
0.288830707990039,0.288830707990039,0.613861386138614,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS14","SCLC",8,8,49,49
-0.304400202082216,-0.304400202082216,0.0396039603960396,0.643564356435644,"Cisplatin","Oxaliplatin","SBS16L","SCLC",16,16,49,49
-0.628428597360791,-0.628428597360791,0.0099009900990099,0.96039603960396,"Cisplatin","Oxaliplatin","SBS17aL","SCLC",18,18,49,49
-0.221059108102159,-0.221059108102159,0.0594059405940594,0.702970297029703,"Cisplatin","Oxaliplatin","SBS17b","SCLC",22,22,49,49
-0.23000358656701,-0.23000358656701,0.0594059405940594,0.524752475247525,"Cisplatin","Oxaliplatin","SBS18/36L","SCLC",35,35,49,49
0.0266214163884364,0.0266214163884364,NA,NA,"Cisplatin","Oxaliplatin","SBS19L","SCLC",28,28,49,49
